Specialty_Dist_Rep,Common_Grp_Id,Common_Grp_Desc,Common_Entity_Id,Common_Entity_Desc,Customer_No,Customer_Name,Active_Status,Primary_Secondary,Cmpny_Cd,Sales_Org,Dea_Number,Address,City,State,ZIP,Acc_340B_Id,Mpb_Account_Class_Desc,Mck_Account_Class_Desc
KATY MCCASH,21373,TRINITY HEALTH,21373,TRINITY HEALTH,748175,HANSEN FAM HOSP GPO MPB,Active,SECONDARY,8545,8000|8545,AE4029636,920 S OAK ST,IOWA FALLS,IA,50126,0,GPO,GPO Acct.
KATY MCCASH,21373,TRINITY HEALTH,21373,TRINITY HEALTH,753571,SKIFF MED CTR GPO MPB,Inactive,SECONDARY,8545,8000,FS5394731,204 N. FOURTH AVE. E,NEWTON,IA,50208,0,GPO,GPO Acct.
KATY MCCASH,21373,TRINITY HEALTH,21373,TRINITY HEALTH,753839,HOLY CROSS HSP WACA34 MPB,Inactive,SECONDARY,8545,,AH2328195,1500 FOREST GLEN RD,SILVER SPRING,MD,20910,DSH210004,WAC,WAC Acct.
KATY MCCASH,21373,TRINITY HEALTH,21373,TRINITY HEALTH,760845,MERCY MED CENTER MPB,Active,SECONDARY,8545,8000|8545,BM5702560,271 CAREW STREET,SPRINGFIELD,MA,1104,0,GPO,GPO Acct.
KATY MCCASH,21373,TRINITY HEALTH,21373,TRINITY HEALTH,763411,LOYOLA UNV CIMP MPB,Active,SECONDARY,8545,8000|8545,BF4649604,2160 SOUTH FIRST AVENUE,MAYWOOD,IL,60153,0,GPO,GPO Acct.
KATY MCCASH,21373,TRINITY HEALTH,21373,TRINITY HEALTH,798134,MERCY HOSPITAL PHS MPB,Active,SECONDARY,8545,8000|8545,BM5702560,271 CAREW ST,SPRINGFIELD,MA,1104,DSH220066,PHS,PHS/340B Acct
KATY MCCASH,21373,TRINITY HEALTH,21373,TRINITY HEALTH,798135,MERCY HOSPITAL WACA34 MPB,Active,SECONDARY,8545,8000|8545,BM5702560,271 CAREW ST,SPRINGFIELD,MA,1104,DSH220066,WAC,WAC Acct.
KATY MCCASH,21373,TRINITY HEALTH,21373,TRINITY HEALTH,833489,ST MARYS MED CTR MPB,Active,SECONDARY,8545,8000|8545,AS5433329,1201 LANGHORNE NEWTON RD,LANGHORNE,PA,19047,0,GPO,GPO Acct.
KATY MCCASH,21373,TRINITY HEALTH,21373,TRINITY HEALTH,914839,MERCYONE CENTRVLE MC MPB,Inactive,SECONDARY,8545,8000|8545,AS4037479,1 SAINT JOSEPH DR,CENTERVILLE,IA,52544,0,GPO,GPO Acct.
KATY MCCASH,21373,TRINITY HEALTH,21373,TRINITY HEALTH,924686,MERCYONE DUBUQUE PHS MPB,Active,SECONDARY,8545,8000|8545,AM4033332,250 MERCY DR,DUBUQUE,IA,52001,CAH161378-00,PHS,PHS/340B Acct
KATY MCCASH,21373,TRINITY HEALTH,21373,TRINITY HEALTH,924686,MERCYONE DUBUQUE PHS MPB,Active,SECONDARY,8545,8000|8545,AM4033332,250 MERCY DR,DUBUQUE,IA,52001,CAH161378-00,PHS,PHS/340B Acct
KATY MCCASH,21373,TRINITY HEALTH,21373,TRINITY HEALTH,929960,MERCYONE DUBUQUE MC MPB,Active,SECONDARY,8545,8000|8545,AM4033332,250 MERCY DR,DUBUQUE,IA,52001,0,GPO,GPO Acct.
KATY MCCASH,21373,TRINITY HEALTH,21373,TRINITY HEALTH,931812,MERCY MUSKEGON WACA34 MPB,Active,SECONDARY,8545,8000|8545,FM1212353,1500 EAST SHERMAN BLVD,MUSKEGON,MI,49444,DSH230066,WAC,WAC Acct.
KATY MCCASH,21373,TRINITY HEALTH,21373,TRINITY HEALTH,931828,MERCY MUSKEGON PHS MPB,Active,SECONDARY,8545,8000|8545,FM1212353,1500 EAST SHERMAN BLVD,MUSKEGON,MI,49444,DSH230066,PHS,PHS/340B Acct
KATY MCCASH,21373,TRINITY HEALTH,21373,TRINITY HEALTH,931828,MERCY MUSKEGON PHS MPB,Active,SECONDARY,8545,8000|8545,FM1212353,1500 EAST SHERMAN BLVD,MUSKEGON,MI,49444,DSH230066,PHS,PHS/340B Acct
KATY MCCASH,21373,TRINITY HEALTH,21373,TRINITY HEALTH,941291,JOHNSON MEM HOSP GPO MPB,Inactive,SECONDARY,8545,8000,FJ5866629,142 HAZARD AVENUE,ENFIELD,CT,6082,0,GPO,GPO Acct.
KATY MCCASH,21373,TRINITY HEALTH,21373,TRINITY HEALTH,979920,GOTTLIEB MEM HOSP MPB,Active,SECONDARY,8545,8000|8545,AG3870587,701 W NORTH AVE,MELROSE PARK,IL,60160,0,GPO,GPO Acct.
KATY MCCASH,21401,HEALTHTRUST CONTROL CHANNEL,21369,TENET HEALTHCARE,790893,DOCTORS MC OF MODESTO HCP,Active,SECONDARY,8545,8000,BD7850868,1441 FLORIDA AVENUE,MODESTO,CA,95350,0,GPO,GPO Acct.
KATY MCCASH,21401,HEALTHTRUST CONTROL CHANNEL,21369,TENET HEALTHCARE,791042,PRINCETON BAPTIST MC HCP,Active,SECONDARY,8545,8000,FB5621518,701 PRINCETON AVENUE SW,BIRMINGHAM,AL,35211,0,GPO,GPO Acct.
KATY MCCASH,21401,HEALTHTRUST CONTROL CHANNEL,21369,TENET HEALTHCARE,791253,NORTH CENTRAL BAPTIST HCP,Active,SECONDARY,8545,8000|8545,BV8166969,520 MADISON OAK DR,SAN ANTONIO,TX,78258,0,GPO,GPO Acct.
KATY MCCASH,21401,HEALTHTRUST CONTROL CHANNEL,21373,TRINITY HEALTH,184679,ST ALPHONSUS WACA34 MPB,Active,SECONDARY,8545,8000|8545,FS4297304,4300 E FLAMINGO AVE,NAMPA,ID,83687,DSH130013,WAC,WAC Acct.
KATY MCCASH,21401,HEALTHTRUST CONTROL CHANNEL,21373,TRINITY HEALTH,791366,ST JOSEPH SOUTH BEND HCP,Active,SECONDARY,8545,8000,FS1715448,5215 HOLY CROSS PKWY,MISHAWAKA,IN,46545,0,GPO,GPO Acct.
KATY MCCASH,21401,HEALTHTRUST CONTROL CHANNEL,21373,TRINITY HEALTH,791526,ST MARYS GRAND RAPIDS HCP,Active,SECONDARY,8545,8000,AS2740997,200 JEFFERSON AVE SE,GRAND RAPIDS,MI,49503,0,GPO,GPO Acct.
KATY MCCASH,21401,HEALTHTRUST CONTROL CHANNEL,21373,TRINITY HEALTH,795295,ST MARYS GRD RPDS HCP PHS,Active,SECONDARY,8545,8000,AS2740997,200 JEFFERSON AVE SE,GRAND RAPIDS,MI,49503,DSH230059,PHS,PHS/340B Acct
KATY MCCASH,21401,HEALTHTRUST CONTROL CHANNEL,21373,TRINITY HEALTH,795296,ST MRY GRDRPDS HCP WACA34,Active,SECONDARY,8545,8000,AS2740997,200 JEFFERSON AVE SE,GRAND RAPIDS,MI,49503,DSH230059,WAC,WAC Acct.
KATY MCCASH,30059,PURNET INC AUGUSTA ME,30033,COLUMBIA RIVER PROVOST,27872,COLUMBIA RVR PROVOST MPB,Active,SECONDARY,8545,8000|8545,FD3788570,9820 NE CASCADES PKWY,PORTLAND,OR,97220,0,GPO,GPO Acct.
KATY MCCASH,30059,PURNET INC AUGUSTA ME,72726,TEXAS PSC SURG CORPUS CHRISTI,427730,TEXAS PSC SURGERY CTR MPB,Active,SECONDARY,8545,8000|8545,FT5291478,5721 ESPLANADE DRIVE,CORPUS CHRISTI,TX,78414,0,GPO,GPO Acct.
KATY MCCASH,30059,PURNET INC AUGUSTA ME,72727,EYE SURG CTR CARROLLTON TX,396534,EYE SURGY CTR OF ND MPB,Active,SECONDARY,8545,8000|8545,FE4807559,3100 E TRINITY MILLS ROAD,CARROLLTON,TX,75006,0,GPO,GPO Acct.
KATY MCCASH,30817,EYE 35 ASC,30817,EYE 35 ASC,696474,EYE 35 ASC LLC GPO MPB,Active,SECONDARY,8545,8000|8545,FE7309330,"17005 IH 35N, STE 2",SCHERTZ,TX,78154,0,GPO,GPO Acct.
KATY MCCASH,30827,KATH SHAW BETHEA HSP,30827,KATH SHAW BETHEA HSP,126001,KATH SHAW BETHEA HSP MPB,Active,SECONDARY,8545,8000|8545,AD3736153,403 E FIRST ST,DIXON,IL,61021,0,GPO,GPO Acct.
KATY MCCASH,30841,LONGVIEW SURG CTR WA,30841,LONGVIEW SURG CTR WA,171336,PACIFIC SURGY CTR MPB,Active,SECONDARY,8545,8000|8545,FL0295320,625 9TH AVE SUITE 110,LONGVIEW,WA,98632,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,1995,KAISER FOUND HSP MPB,Inactive,SECONDARY,8545,,BK4464210,901 NEVIN AVE,RICHMOND,CA,94801,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,3389,KAISER PHARM 673 MPB,Active,SECONDARY,8545,8000|8545,FK0870344,1 QUALITY DRIVE,VACAVILLE,CA,95688,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,3497,KAISER PERM ONCO 379 MPB,Active,SECONDARY,8545,8000|8545,FK0029719,905 MAPLE ST FL 3,REDWOOD CITY,CA,94063,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,5752,KAISER  PALM DESERT MPB,Active,SECONDARY,8545,8000|8545,FK1494094,75-036 GERALD FORD DR,PALM DESERT,CA,92211,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,11677,KAISER PERM PHCY #961 MPB,Active,SECONDARY,8545,8000|8545,FK0235956,1650 LOS GAMOS DR FL 2,SAN RAFAEL,CA,94903,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,13430,KAISER PERM PHCY #187 MPB,Inactive,SECONDARY,8545,,FK1068659,1183 E FOOTHILL BLVD 1ST FL,UPLAND,CA,91786,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,15346,KAISER PERM STERLING MPB,Inactive,SECONDARY,8545,,FK3972329,22370 DAVIS DR,STERLING,VA,20164,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,16979,KAISER PERM TYSONS MPB,Active,SECONDARY,8545,8000|8545,FK3348124,8008 WESTPARK DR,MC LEAN,VA,22102,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,23429,KAISER PERM PRNC GRGE MPB,Inactive,SECONDARY,8545,8000|8545,,6525 BELCREST RD,HYATTSVILLE,MD,20782,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,25463,KAISER PERM PHY #57A MPB,Inactive,SECONDARY,8545,,FK0338562,4501 SAND CREEK RD 1ST FL,ANTIOCH,CA,94531,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,28194,KAISER MOB PHCY # 511 MPB,Inactive,SECONDARY,8545,,BK4341171,1425 SOUTH MAIN ST.,WALNUT CREEK,CA,94596,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,28247,KAISER HOSP PHCY 367 MPB,Active,SECONDARY,8545,8000|8545,FK3092640,3440 E LA PALMA AVE,ANAHEIM,CA,92806,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,28408,KAISER ONCO PCY # 868 MPB,Active,SECONDARY,8545,8000|8545,FK1494094,75-036 GERALD FORD DR FL1,PALM DESERT,CA,92211,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,30126,KAISER WAILUKU PHRMCY MPB,Active,SECONDARY,8545,8000|8545,AP6201331,80 MAHALANI ST,WAILUKU,HI,96793,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,30237,KAISER PERM PHCY 508 MPB,Inactive,SECONDARY,8545,,BK3047708,12815 HEACOCK STREET,MORENO VALLEY,CA,92553,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,30931,KAISER ONC PHRMCY 170 MPB,Inactive,SECONDARY,8545,,FK0386424,9985 SIERRA AV MOB2 4TH F,FONTANA,CA,92335,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,31199,KAISER OP PHCY # 220 MPB,Active,SECONDARY,8545,8000|8545,BK6767365,400 CRAVEN RD  1ST FLR,SAN MARCOS,CA,92069,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,31361,KFHP MANTECA #491 MPB,Active,SECONDARY,8545,8000|8545,BK5821891,1721 W YOSEMITE AVE,MANTECA,CA,95337,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,32969,KAISER PHARMACY # 752 MPB,Active,SECONDARY,8545,8000|8545,BK2729082,7520 ARROYO CIRCLE,GILROY,CA,95020,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,33615,KAISER OP PHCY # 157 MPB,Active,SECONDARY,8545,8000|8545,BK5878725,14011 PARK AVE,VICTORVILLE,CA,92392,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,34149,KAISER FOUND HLTH PCY MPB,Active,SECONDARY,8545,8000|8545,BK5627053,1630 E MAIN STREET,EL CAJON,CA,92021,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,34578,KAISER PERM PHRCY 102 MPB,Active,SECONDARY,8545,8000|8545,FK1259248,3701 BROADWAY FL 1,OAKLAND,CA,94611,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,34794,KAISER MOB2 OP PY 363 MPB,Active,SECONDARY,8545,8000|8545,FK3105017,3430 E LAPALMA AVE BLDG2,ANAHEIM,CA,92806,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,34957,KAISER PERM PHMCY OP MPB,Active,SECONDARY,8545,8000|8545,AK8497643,3955 BONITA RD,BONITA,CA,91902,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,35922,KAISER IP/OP HSP PHCY MPB,Inactive,SECONDARY,8545,,AK2109874,2425 GEARY BLVD,SAN FRANCISCO,CA,94115,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,36351,KAISER PERM PHCY MPB,Inactive,SECONDARY,8545,,,6501 LOISDALE COURT,SPRINGFIELD,VA,22150,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,46056,KAISER PERM PHCY #014 MPB,Active,SECONDARY,8545,8000|8545,AK2458809,4950 SUNSET BLVD,LOS ANGELES,CA,90027,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,49287,KAISER  OP PCY 501 MPB,Active,SECONDARY,8545,8000|8545,BK1840366,10800 MAGNOLIA AVENUE,RIVERSIDE,CA,92505,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,49561,KAISER OP PHRCY 442 MPB,Active,SECONDARY,8545,8000|8545,BK5295755,710 LAWRENCE EXPY 1ST FLOOR,SANTA CLARA,CA,95051,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,49937,KAISER PER OP PCY 383 MPB,Inactive,SECONDARY,8545,,BK2750493,5 CENTERPOINTE DR,LA PALMA,CA,90623,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,50313,KAISER VANDEVER OP MPB,Inactive,SECONDARY,8545,8000|8545,BK8114578,4405 VANDEVER AVE 1ST FL,SAN DIEGO,CA,92120,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,51597,KAISER PERM OPS PHCY MPB,Active,SECONDARY,8545,8000|8545,BK0153091,700 2ND STREET NE STE L 18,WASHINGTON,DC,20002,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,51812,KAISER MOB2 PHCY132 MPB,Active,SECONDARY,8545,8000|8545,BK7175929,3553 WHIPPLE ROAD,UNION CITY,CA,94587,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,51863,KAISER OP PHARM MOB2 MPB,Inactive,SECONDARY,8545,8000|8545,FK0669563,6650 ALTON PKWY 1ST FLOOR,IRVINE,CA,92618,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,52026,KAISER PERM LARGO MPB,Inactive,SECONDARY,8545,,AK2929656,1221 MERCANTILE LANE,LARGO,MD,20774,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,52821,KAISER FND HSP MPB,Active,SECONDARY,8545,8000|8545,AK6149872,6041 CADILLAC AVE 2ND FL,LOS ANGELES,CA,90034,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,53903,KAISER PERM OPS PHCY MPB,Active,SECONDARY,8545,8000|8545,BK0344161,655 WATKINS MILL ROAD,GAITHERSBURG,MD,20879,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,54710,KAISER PERM BURE PHCY MPB,Active,SECONDARY,8545,8000|8545,BK6218754,5999 BURKE COMMONS RD,BURKE,VA,22015,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,54944,KAISER PERM PHMCY MPB,Inactive,SECONDARY,8545,,AK8497643,3955 BONITA RD,BONITA,CA,91902,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,54944,KAISER PERM PHMCY MPB,Inactive,SECONDARY,8545,,AK8497643,3955 BONITA RD,BONITA,CA,91902,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,55032,KAISER OP PHRCY 281 MPB,Inactive,SECONDARY,8545,,BK7963211,2155 IRON POINT RD,FOLSOM,CA,95630,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,58202,KAISER PERM LT PHMCY MPB,Inactive,SECONDARY,8545,8000|8545,FK0976920,2391 GREENSPRINGS DR 1ST FLOOR,LUTHERVILLE TIMONIUM,MD,21093,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,58809,KAISER OTAY OP PHY MPB,Active,SECONDARY,8545,8000|8545,BK5910977,4650 PALM AVE,SAN DIEGO,CA,92154,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,61759,KAISER FHOSP #67A/67B MPB,Active,SECONDARY,8545,8000|8545,FK1096177,1 QUALITY DRIVE,VACAVILLE,CA,95688,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,61759,KAISER FHOSP #67A/67B MPB,Active,SECONDARY,8545,8000|8545,FK1096177,1 QUALITY DRIVE,VACAVILLE,CA,95688,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,65898,KAISER PERM PHCY#608 MPB,Inactive,SECONDARY,8545,,BK9854818,4801 COFFEE RD,BAKERSFIELD,CA,93308,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,66921,KAISER ONC PHCY 531C MPB,Active,SECONDARY,8545,8000|8545,,27200 IRIS AVE MOB 2 FL 3,MORENO VALLEY,CA,92555,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,69694,KAISER PERM OP 381 MPB,Active,SECONDARY,8545,8000|8545,AK2276738,770 CALAVERAS BLVD,MILPITAS,CA,95035,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,72226,KAISER PERM AB MPB,Active,SECONDARY,8545,8000|8545,FK0074536,43480 YUKON DRIVE STE 100,ASHBURN,VA,20147,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,73192,KAISER PERM ANN MPB,Inactive,SECONDARY,8545,,BK8112625,888 BESTGATE ROAD,ANNAPOLIS,MD,21401,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,73997,KAISER PERM MP MPB,Active,SECONDARY,8545,8000|8545,BK3209601,10701 ROSEMARY DRIVE,MANASSAS,VA,20109,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,74802,KAISER PERM CHIP MPB,Inactive,SECONDARY,8545,8000|8545,FK2386250,700 2ND STREET NE STE 603,WASHINGTON,DC,20002,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,76832,KAISER MOB2 OP 1FL PY MPB,Active,SECONDARY,8545,8000|8545,FK1142621,1600 EUREKA RD MOB 2 FL 1,ROSEVILLE,CA,95661,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,78442,KAISER PERM WMM MPB,Active,SECONDARY,8545,8000|8545,BK2960400,4920 CAMPBELL BLVD,BALTIMORE,MD,21236,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,78712,KAISER PERM PHCY#596 MPB,Inactive,SECONDARY,8545,8000|8545,FK3009758,1600 EUREKA RD BLDG 1 FL 2,ROSEVILLE,CA,95661,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,79250,KAISER MAUI MMC PHS MPB,Active,SECONDARY,8545,8000|8545,FM6342783,221 MAHALANI ST,WAILUKU,HI,96793,DSH120002,PHS,PHS/340B Acct
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,79254,KAISER MAUIMMC WACA34 MPB,Active,SECONDARY,8545,8000|8545,FM6342783,221 MAHALANI ST,WAILUKU,HI,96793,DSH120002,WAC,WAC Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,80652,KASIER PERM TPI MPB,Active,SECONDARY,8545,8000|8545,,750 TOWNPARK LANE,KENNESAW,GA,30144,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,81618,KAISER ONC PCY 168 MPB,Active,SECONDARY,8545,8000|8545,,39400 PASEO PADRE PKWY 2FL,FREMONT,CA,94538,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,81956,KAISER PERM PHY 027 MPB,Inactive,SECONDARY,8545,8000|8545,BK1791385,4700 W SUNSET BLVD BLD R,LOS ANGELES,CA,90027,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,83090,KAISER HLTH N OP PHY MPB,Active,SECONDARY,8545,8000|8545,AK2130273,260 INTERNATIONAL CIRCLE,SAN JOSE,CA,95119,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,86287,KAISER PERM GIP MPB,Active,SECONDARY,8545,8000|8545,FK3047657,655 WATKINS MILL ROAD,GAITHERSBURG,MD,20879,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,87029,KAISER PERM SBCP MPB,Inactive,SECONDARY,8545,,FK3712824,1701 TWIN SPRINGS ROAD,HALETHORPE,MD,21227,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,87315,KAISER FND PHY 221 MPB,Inactive,SECONDARY,8545,8000|8545,BK2412081,3285 CLAREMONT WAY,NAPA,CA,94558,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,96141,KAISER INPNT PHRMCY MPB,Active,SECONDARY,8545,8000|8545,BK0309496,5601 DESOTO AVE RM I,WOODLAND HILLS,CA,91367,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,97292,KAISER PERM PHCY #568 MPB,Inactive,SECONDARY,8545,8000|8545,FK8222096,12761 SCHABARUM AVE,IRWINDALE,CA,91706,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,98717,KAISER C MOB PHCY MPB,Active,SECONDARY,8545,8000|8545,AK3120730,1150 VETERANS BOULEVARD,REDWOOD CITY,CA,94063,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,98878,KAISER FOUNDATION 21A MPB,Active,SECONDARY,8545,8000|8545,BK4473005,975 SERENO DRIVE,VALLEJO,CA,94589,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,100726,KAISER PERM LAKEWOOD MPB,Active,SECONDARY,8545,8000|8545,AK7676678,8383 W ALAMEDA AVE,LAKEWOOD,CO,80226,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,101937,KAISER ONCO PHCY MPB,Active,SECONDARY,8545,8000|8545,FK1846964,1221 MERCANTILE LANE,LARGO,MD,20774,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,107304,KAISER 24 HR OP PHCY MPB,Active,SECONDARY,8545,8000|8545,FK3739503,9961 SIERRA AVE HSP FL 1,FONTANA,CA,92335,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,107885,KAISER PERM PHCY #971 MPB,Active,SECONDARY,8545,8000|8545,FK7441897,501 J ST FL 1,SACRAMENTO,CA,95814,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,109121,KAISER PERM PHCY #524 MPB,Active,SECONDARY,8545,8000|8545,FK7084813,28150 KELLER RD 1ST FL,MURRIETA,CA,92563,0,GPO,GPO Acct.
KATY MCCASH,35000,KAISER PERMANENTE CA,35000,KAISER PERMANENTE CA,114417,KAISER PERM PHCY #791 MPB,Active,SECONDARY,8545,8000|8545,FK7364920,1721 TECHNOLOGY DR FL 1,SAN JOSE,CA,95110,0,GPO,GPO Acct.
